Dist_Code,Year,State_Code,State_Name,Dist_Name,NITROGEN_KHARIF,Nitro_Rabi,PHOSPHATE_KHARIF,PHOSPHATE_RABI,POTASH_KHARIF,POTASH_RABI,TOTAL_KHARIF,TOTAL_RABI
29,2005,6,Madhya Pradesh,Ratlam,9544,5682,6471,2800,1084,537,17099,9019
29,2006,6,Madhya Pradesh,Ratlam,11788,16033,6346,5614,1107,1567,19241,23214
29,2007,6,Madhya Pradesh,Ratlam,13819,16990,9073,7825,2165,2439,25057,27254
29,2008,6,Madhya Pradesh,Ratlam,13461,8600,10385,5862,3443,1145,27289,15607
29,2009,6,Madhya Pradesh,Ratlam,14771,15370,13005,6569,3017,3894,30793,25833
29,2010,6,Madhya Pradesh,Ratlam,16416,16677,15065,9789,2288,2446,33769,28912
29,2011,6,Madhya Pradesh,Ratlam,19915,22328,14821,14253,1081,2405,35817,38986
29,2012,6,Madhya Pradesh,Ratlam,15598,23019,9359,13232,2339,616,27296,36867
29,2013,6,Madhya Pradesh,Ratlam,21447,20398,11566,7723,1207,1353,34220,29474
29,2014,6,Madhya Pradesh,Ratlam,16448,19597,8204,7319,1668,1462,26320,28378
29,2015,6,Madhya Pradesh,Ratlam,18708,17370,10835,9674,2050,2265,31593,29309
30,2005,6,Madhya Pradesh,Ujjain,5157,8607,9020,5796,463,1395,14640,15798
30,2006,6,Madhya Pradesh,Ujjain,6272,20727,11540,10594,1203,2164,19015,33485
30,2007,6,Madhya Pradesh,Ujjain,10684,23082,13856,10110,2212,1995,26752,35187
30,2008,6,Madhya Pradesh,Ujjain,8165,10622,16443,7407,2749,905,27357,18934
30,2009,6,Madhya Pradesh,Ujjain,10428,17328,21248,8068,1878,2927,33554,28323
30,2010,6,Madhya Pradesh,Ujjain,11815,18263,28659,12966,3259,2539,43733,33768
30,2011,6,Madhya Pradesh,Ujjain,12874,21130,21305,22391,2133,1619,36312,45140
30,2012,6,Madhya Pradesh,Ujjain,11162,21000,14798,15606,1008,1165,26968,37771
30,2013,6,Madhya Pradesh,Ujjain,22517,28153,18909,16115,2166,2070,43592,46338
30,2014,6,Madhya Pradesh,Ujjain,12536,23560,12649,13045,880,1983,26065,38588
30,2015,6,Madhya Pradesh,Ujjain,21047,26810,22721,16146,3714,2309,47482,45265
31,2005,6,Madhya Pradesh,Mandsaur,14903,10942,11928,3968,1825,805,28656,15715
31,2006,6,Madhya Pradesh,Mandsaur,14572,19293,11299,6784,1780,1404,27651,27481
31,2007,6,Madhya Pradesh,Mandsaur,19083,17470,12786,6648,2442,791,34311,24909
31,2008,6,Madhya Pradesh,Mandsaur,17727,16813,13563,7856,3379,1254,34669,25923
31,2009,6,Madhya Pradesh,Mandsaur,19970,18354,17159,6295,1024,3196,38153,27845
31,2010,6,Madhya Pradesh,Mandsaur,20083,19577,20763,9561,4464,3532,45310,32670
31,2011,6,Madhya Pradesh,Mandsaur,21468,24546,21519,16656,1989,3066,44976,44268
31,2012,6,Madhya Pradesh,Mandsaur,21031,24315,16940,12064,2603,1063,40574,37442
31,2013,6,Madhya Pradesh,Mandsaur,27433,27583,18514,9663,2187,2058,48134,39304
31,2014,6,Madhya Pradesh,Mandsaur,20486,26078,13191,10339,2479,2557,36156,38974
31,2015,6,Madhya Pradesh,Mandsaur,27790,19833,16511,6750,4247,2552,48548,29135
32,2005,6,Madhya Pradesh,Dewas,5945,8748,7046,4840,742,974,13733,14562
32,2006,6,Madhya Pradesh,Dewas,8231,15806,9724,7024,1349,1373,19304,24203
32,2007,6,Madhya Pradesh,Dewas,10405,16492,9749,6396,2749,1662,22903,24550
32,2008,6,Madhya Pradesh,Dewas,11757,10874,13234,5934,3549,1243,28540,18051
32,2009,6,Madhya Pradesh,Dewas,12516,19336,15564,7250,2623,4769,30703,31355
32,2010,6,Madhya Pradesh,Dewas,13044,21992,21172,11861,4094,3637,38310,37490
32,2011,6,Madhya Pradesh,Dewas,16825,20947,17818,13735,1267,1934,35910,36616
32,2012,6,Madhya Pradesh,Dewas,16100,19047,16321,12840,2603,1141,35024,33028
32,2013,6,Madhya Pradesh,Dewas,15439,18918,13140,8199,935,1362,29514,28479
32,2014,6,Madhya Pradesh,Dewas,10949,20677,9309,10376,1039,1388,21297,32441
32,2015,6,Madhya Pradesh,Dewas,16754,20181,13554,9144,2348,1685,32656,31010
33,2005,6,Madhya Pradesh,Dhar,18769,12198,11393,6107,1964,1785,32126,20090
33,2006,6,Madhya Pradesh,Dhar,23922,22906,13628,8936,3307,2464,40857,34306
33,2007,6,Madhya Pradesh,Dhar,30932,23871,16208,7810,3006,1192,50146,32873
33,2008,6,Madhya Pradesh,Dhar,28385,18185,18953,7934,4900,577,52238,26696
33,2009,6,Madhya Pradesh,Dhar,29258,24902,22414,7946,3456,2950,55128,35798
33,2010,6,Madhya Pradesh,Dhar,31206,28566,26871,11333,5132,2881,63209,42780
33,2011,6,Madhya Pradesh,Dhar,30093,25280,21527,17188,1818,2621,53438,45089
33,2012,6,Madhya Pradesh,Dhar,23725,25142,19961,10973,3042,846,46728,36961
33,2013,6,Madhya Pradesh,Dhar,37714,26026,23469,9582,2920,862,64103,36470
33,2014,6,Madhya Pradesh,Dhar,30608,25206,18989,13490,3361,2096,52958,40792
33,2015,6,Madhya Pradesh,Dhar,35590,31279,21397,12401,3583,1820,60570,45500
34,2005,6,Madhya Pradesh,Jhabua,11904,3728,2244,1210,394,211,14542,5149
34,2006,6,Madhya Pradesh,Jhabua,13911,8783,3592,1479,477,159,17980,10421
34,2007,6,Madhya Pradesh,Jhabua,16194,7679,3441,1567,385,69,20020,9315
34,2008,6,Madhya Pradesh,Jhabua,16045,5506,3157,1786,510,74,19712,7366
34,2009,6,Madhya Pradesh,Jhabua,16900,7236,3344,1468,204,399,20448,9103
34,2010,6,Madhya Pradesh,Jhabua,15073,8917,4688,2305,715,274,20476,11496
34,2011,6,Madhya Pradesh,Jhabua,13786,7515,5205,2912,212,342,19203,10769
34,2012,6,Madhya Pradesh,Jhabua,12331,11209,5176,3415,439,73,17946,14697
34,2013,6,Madhya Pradesh,Jhabua,14612,13223,3940,2916,327,14,18879,16153
34,2014,6,Madhya Pradesh,Jhabua,20426,13065,5945,3655,1003,482,27374,17202
34,2015,6,Madhya Pradesh,Jhabua,17258,10838,5586,2753,744,249,23588,13840
35,2005,6,Madhya Pradesh,Khargone / West Nimar,27172,11530,12727,4261,6436,1373,46335,17164
35,2006,6,Madhya Pradesh,Khargone / West Nimar,32303,24331,13939,8328,8900,2359,55142,35018
35,2007,6,Madhya Pradesh,Khargone / West Nimar,41476,25717,17966,8595,8949,2206,68391,36518
35,2008,6,Madhya Pradesh,Khargone / West Nimar,44505,18434,20126,7094,10389,1169,75020,26697
35,2009,6,Madhya Pradesh,Khargone / West Nimar,50868,30342,27571,10549,6801,3957,85240,44848
35,2010,6,Madhya Pradesh,Khargone / West Nimar,47336,35834,27844,14207,15195,3560,90375,53601
35,2011,6,Madhya Pradesh,Khargone / West Nimar,48624,34262,27780,15203,5306,4654,81710,54119
35,2012,6,Madhya Pradesh,Khargone / West Nimar,44541,34603,29269,10477,10005,1719,83815,46799
35,2013,6,Madhya Pradesh,Khargone / West Nimar,54337,36027,27220,11981,8799,2201,90356,50209
35,2014,6,Madhya Pradesh,Khargone / West Nimar,46959,31257,28134,11242,10597,2337,85690,44836
35,2015,6,Madhya Pradesh,Khargone / West Nimar,50450,33458,26155,13192,8077,3354,84682,50004
36,2005,6,Madhya Pradesh,Khandwa / East Nimar,12031,9485,7937,5418,5441,2929,25409,17832
36,2006,6,Madhya Pradesh,Khandwa / East Nimar,14407,14883,9195,6399,5386,4245,28988,25527
36,2007,6,Madhya Pradesh,Khandwa / East Nimar,17936,14328,10648,6129,8499,3439,37083,23896
36,2008,6,Madhya Pradesh,Khandwa / East Nimar,19485,13696,13253,5605,12343,4501,45081,23802
36,2009,6,Madhya Pradesh,Khandwa / East Nimar,24846,17528,16070,6644,11103,8777,52019,32949
36,2010,6,Madhya Pradesh,Khandwa / East Nimar,22319,23160,16322,10749,13248,5923,51889,39832
36,2011,6,Madhya Pradesh,Khandwa / East Nimar,23364,20424,15759,11992,6474,7103,45597,39519
36,2012,6,Madhya Pradesh,Khandwa / East Nimar,14982,13189,12467,6329,2949,624,30398,20142
36,2013,6,Madhya Pradesh,Khandwa / East Nimar,14462,18497,8041,5092,1213,418,23716,24007
36,2014,6,Madhya Pradesh,Khandwa / East Nimar,13556,14025,8153,5531,1467,808,23176,20364
36,2015,6,Madhya Pradesh,Khandwa / East Nimar,15206,12849,8588,6641,1278,1221,25072,20711
37,2005,6,Madhya Pradesh,Sehore,4826,18413,5828,9889,392,1234,11046,29536
37,2006,6,Madhya Pradesh,Sehore,6043,24664,7727,9937,503,1481,14273,36082
37,2007,6,Madhya Pradesh,Sehore,8591,24053,10041,13491,1146,818,19778,38362
37,2008,6,Madhya Pradesh,Sehore,9000,20624,12093,11180,1140,885,22233,32689
37,2009,6,Madhya Pradesh,Sehore,10261,33550,13683,17243,1201,2968,25145,53761
37,2010,6,Madhya Pradesh,Sehore,12708,34490,24184,20074,1897,2404,38789,56968
37,2011,6,Madhya Pradesh,Sehore,15690,39383,18586,24513,1501,1498,35777,65394
37,2012,6,Madhya Pradesh,Sehore,15753,42193,20402,19194,1920,623,38075,62010
37,2013,6,Madhya Pradesh,Sehore,21942,44705,18982,16660,464,831,41388,62196
37,2014,6,Madhya Pradesh,Sehore,15021,50153,13076,23161,388,932,28485,74246
37,2015,6,Madhya Pradesh,Sehore,25130,41393,20115,16974,624,887,45869,59254
38,2005,6,Madhya Pradesh,Raisen,1675,13923,1561,7177,97,898,3333,21998
38,2006,6,Madhya Pradesh,Raisen,4434,13180,4651,6689,134,676,9219,20545
38,2007,6,Madhya Pradesh,Raisen,5300,13990,5475,6903,743,279,11518,21172
38,2008,6,Madhya Pradesh,Raisen,7365,13929,8477,8037,644,399,16486,22365
38,2009,6,Madhya Pradesh,Raisen,5783,17845,7926,9107,241,747,13950,27699
38,2010,6,Madhya Pradesh,Raisen,7734,18477,11501,10163,434,411,19669,29051
38,2011,6,Madhya Pradesh,Raisen,8550,20990,8681,12839,326,587,17557,34416
38,2012,6,Madhya Pradesh,Raisen,9607,23189,12655,9687,264,196,22526,33072
38,2013,6,Madhya Pradesh,Raisen,11559,24994,11652,10599,206,267,23417,35860
38,2014,6,Madhya Pradesh,Raisen,13051,25746,13438,10479,319,190,26808,36415
38,2015,6,Madhya Pradesh,Raisen,16632,20821,13925,7698,403,259,30960,28778
39,2005,6,Madhya Pradesh,Vidisha,1690,8984,2647,6180,254,657,4591,15821
39,2006,6,Madhya Pradesh,Vidisha,2706,10899,5400,5574,97,414,8203,16887
39,2007,6,Madhya Pradesh,Vidisha,3868,7886,5503,4400,216,137,9587,12423
39,2008,6,Madhya Pradesh,Vidisha,5828,6504,10121,3688,258,117,16207,10309
39,2009,6,Madhya Pradesh,Vidisha,5027,13447,10162,6669,255,646,15444,20762
39,2010,6,Madhya Pradesh,Vidisha,6379,12679,11206,6787,1102,121,18687,19587
39,2011,6,Madhya Pradesh,Vidisha,4007,13569,8472,8804,494,609,12973,22982
39,2012,6,Madhya Pradesh,Vidisha,7336,12441,15762,6098,188,50,23286,18589
39,2013,6,Madhya Pradesh,Vidisha,7693,16029,9242,9796,18,426,16953,26251
39,2014,6,Madhya Pradesh,Vidisha,4119,17973,7164,9468,34,445,11317,27886
39,2015,6,Madhya Pradesh,Vidisha,8935,17771,11327,8241,293,41,20555,26053
40,2005,6,Madhya Pradesh,Betul,5756,7009,3210,2400,457,815,9423,10224
40,2006,6,Madhya Pradesh,Betul,6329,9467,3446,2995,439,591,10214,13053
40,2007,6,Madhya Pradesh,Betul,8080,10220,2942,3318,765,602,11787,14140
40,2008,6,Madhya Pradesh,Betul,7358,7919,3298,2981,994,725,11650,11625
40,2009,6,Madhya Pradesh,Betul,9313,13140,6455,4630,754,1132,16522,18902
40,2010,6,Madhya Pradesh,Betul,10783,14124,4983,5424,814,1044,16580,20592
40,2011,6,Madhya Pradesh,Betul,12141,12141,6056,5232,609,767,18806,18140
40,2012,6,Madhya Pradesh,Betul,12145,12914,6885,5170,322,775,19352,18859
40,2013,6,Madhya Pradesh,Betul,12008,13635,6537,4066,317,556,18862,18257
40,2014,6,Madhya Pradesh,Betul,11409,16385,6182,6588,812,776,18403,23749
40,2015,6,Madhya Pradesh,Betul,11721,13671,4653,4522,598,972,16972,19165
41,2005,6,Madhya Pradesh,Rajgarh,4825,7170,5130,5096,131,386,10086,12652
41,2006,6,Madhya Pradesh,Rajgarh,5736,14169,6336,7273,227,418,12299,21860
41,2007,6,Madhya Pradesh,Rajgarh,6397,11864,7505,6102,714,126,14616,18092
41,2008,6,Madhya Pradesh,Rajgarh,7782,8777,8822,6780,960,429,17564,15986
41,2009,6,Madhya Pradesh,Rajgarh,8033,14633,10718,8217,616,810,19367,23660
41,2010,6,Madhya Pradesh,Rajgarh,8469,15448,14518,10184,549,876,23536,26508
41,2011,6,Madhya Pradesh,Rajgarh,12385,17679,14504,13716,1042,313,27931,31708
41,2012,6,Madhya Pradesh,Rajgarh,12463,16140,13622,10410,745,372,26830,26922
41,2013,6,Madhya Pradesh,Rajgarh,16046,18491,15169,8752,258,289,31473,27532
41,2014,6,Madhya Pradesh,Rajgarh,10225,17391,10076,11189,239,622,20540,29202
41,2015,6,Madhya Pradesh,Rajgarh,17991,14535,16177,8604,501,952,34669,24091
42,2005,6,Madhya Pradesh,Shajapur,4425,5606,6919,4063,306,464,11650,10133
42,2006,6,Madhya Pradesh,Shajapur,5166,12734,8011,8108,582,920,13759,21762
42,2007,6,Madhya Pradesh,Shajapur,6880,12338,9793,6448,1175,681,17848,19467
42,2008,6,Madhya Pradesh,Shajapur,6398,7868,10044,5775,1078,528,17520,14171
42,2009,6,Madhya Pradesh,Shajapur,6681,13192,13637,6905,465,1278,20783,21375
42,2010,6,Madhya Pradesh,Shajapur,8221,14122,19170,9978,1941,997,29332,25097
42,2011,6,Madhya Pradesh,Shajapur,9098,15747,16253,15321,1166,1347,26517,32415
42,2012,6,Madhya Pradesh,Shajapur,15652,16630,18145,12757,1848,665,35645,30052
42,2013,6,Madhya Pradesh,Shajapur,15051,17836,19133,13201,1762,1067,35946,32104
42,2014,6,Madhya Pradesh,Shajapur,11633,16115,15684,10535,1179,1403,28496,28053
42,2015,6,Madhya Pradesh,Shajapur,15722,17240,16951,15007,1634,1903,34307,34150
43,2005,6,Madhya Pradesh,Hoshangabad,4885,43982,4612,17540,708,3614,10205,65136
43,2006,6,Madhya Pradesh,Hoshangabad,9030,43421,12438,15095,569,2476,22037,60992
43,2007,6,Madhya Pradesh,Hoshangabad,13034,49994,13056,17108,1365,1977,27455,69079
43,2008,6,Madhya Pradesh,Hoshangabad,15464,49285,21098,17792,2110,1715,38672,68792
43,2009,6,Madhya Pradesh,Hoshangabad,13712,61485,21256,22135,1988,4799,36956,88419
43,2010,6,Madhya Pradesh,Hoshangabad,12759,63603,20153,30158,2315,4659,35227,98420
43,2011,6,Madhya Pradesh,Hoshangabad,21697,57778,22125,31238,1624,2348,45446,91364
43,2012,6,Madhya Pradesh,Hoshangabad,26294,55142,24739,23468,775,1153,51808,79763
43,2013,6,Madhya Pradesh,Hoshangabad,25314,55461,17636,20119,326,633,43276,76213
43,2014,6,Madhya Pradesh,Hoshangabad,16440,61882,15627,27485,1550,824,33617,90191
43,2015,6,Madhya Pradesh,Hoshangabad,32449,54452,23526,18352,1712,1528,57687,74332
44,2005,1,Andhra Pradesh,Srikakulam,23999,15271,8471,3813,2925,2970,35395,22054
44,2006,1,Andhra Pradesh,Srikakulam,34708,10088,10393,2494,5277,2395,50378,14976
44,2007,1,Andhra Pradesh,Srikakulam,33169,9373,10572,2273,6113,2505,49854,14151
44,2008,1,Andhra Pradesh,Srikakulam,35663,9477,11986,1913,10299,3303,57948,14693
44,2009,1,Andhra Pradesh,Srikakulam,32053,13541,13989,4666,7897,5109,53938,23316
44,2010,1,Andhra Pradesh,Srikakulam,37168,12649,16824,3602,10498,3466,64489,19716
44,2011,1,Andhra Pradesh,Srikakulam,40929,14530,14936,7321,2693,4173,58558,26024
44,2012,1,Andhra Pradesh,Srikakulam,34713,18009,9896,5874,3813,2319,48421,26202
44,2013,1,Andhra Pradesh,Srikakulam,36473,14253,12251,3823,4111,1958,52834,20033
44,2014,1,Andhra Pradesh,Srikakulam,32840,18695,10303,4282,6398,3727,49541,26704
44,2015,1,Andhra Pradesh,Srikakulam,38249,17520,13543,6216,5420,1778,57212,25513
45,2005,1,Andhra Pradesh,Visakhapatnam,20481,13360,4965,2744,3355,2067,28801,18171
45,2006,1,Andhra Pradesh,Visakhapatnam,31078,7579,7554,1699,4547,1719,43179,10996
45,2007,1,Andhra Pradesh,Visakhapatnam,25027,7836,7207,1930,4698,2141,36932,11907
45,2008,1,Andhra Pradesh,Visakhapatnam,23538,10024,7124,1344,5922,2871,36584,14239
45,2009,1,Andhra Pradesh,Visakhapatnam,22665,17017,7625,7124,4292,4292,34581,28433
45,2010,1,Andhra Pradesh,Visakhapatnam,27212,9495,10233,3294,5992,3248,43436,16036
45,2011,1,Andhra Pradesh,Visakhapatnam,28764,12475,8463,4417,2276,2820,39503,19712
45,2012,1,Andhra Pradesh,Visakhapatnam,23699,14478,4992,2370,2654,1217,31344,18065
45,2013,1,Andhra Pradesh,Visakhapatnam,29783,20481,6925,3709,4076,3122,40783,27311
45,2014,1,Andhra Pradesh,Visakhapatnam,28687,13069,8239,2445,5083,1742,42009,17256
45,2015,1,Andhra Pradesh,Visakhapatnam,28432,12438,9257,3504,3051,1252,40740,17193
46,2005,1,Andhra Pradesh,East Godavari,43454,54233,12806,21324,8708,17420,64968,92977
46,2006,1,Andhra Pradesh,East Godavari,39924,48978,14453,21111,6543,14274,60920,84363
46,2007,1,Andhra Pradesh,East Godavari,36034,54347,15512,23207,11226,18423,62772,95977
46,2008,1,Andhra Pradesh,East Godavari,45399,54707,21714,24870,16738,16429,83851,96006
46,2009,1,Andhra Pradesh,East Godavari,42419,47343,18588,14429,11355,15458,72361,77231
46,2010,1,Andhra Pradesh,East Godavari,48990,64413,24880,25150,12183,17486,86053,107049
46,2011,1,Andhra Pradesh,East Godavari,43868,65936,17145,30431,6093,18664,67106,115031
46,2012,1,Andhra Pradesh,East Godavari,44650,65985,17548,25201,9585,11303,71783,102489
46,2013,1,Andhra Pradesh,East Godavari,46862,63677,13774,25359,7483,12217,68119,101253
46,2014,1,Andhra Pradesh,East Godavari,34612,65679,8371,25066,12288,16039,55271,106784
46,2015,1,Andhra Pradesh,East Godavari,44512,56430,12185,24923,10816,12512,67513,93865
47,2005,1,Andhra Pradesh,West Godavari,57088,80526,25844,37795,13455,27038,96387,145359
47,2006,1,Andhra Pradesh,West Godavari,56333,72505,24505,36765,10057,23945,90895,133215
47,2007,1,Andhra Pradesh,West Godavari,51379,83554,27441,37868,16142,33904,94962,155326
47,2008,1,Andhra Pradesh,West Godavari,57995,93562,27835,39893,22301,30737,108131,164192
47,2009,1,Andhra Pradesh,West Godavari,54741,83201,30953,35374,20895,29939,106589,148514
47,2010,1,Andhra Pradesh,West Godavari,47783,86510,29008,41216,20211,33103,97002,160829
47,2011,1,Andhra Pradesh,West Godavari,60589,98136,27703,52899,8877,36735,97169,187770
47,2012,1,Andhra Pradesh,West Godavari,60011,92791,25502,42542,18452,22359,103965,157692
47,2013,1,Andhra Pradesh,West Godavari,56525,88851,18194,44375,18035,26178,92754,159404
47,2014,1,Andhra Pradesh,West Godavari,50276,94262,13807,46774,18704,29114,82787,170150
47,2015,1,Andhra Pradesh,West Godavari,56292,89379,25923,48748,20467,23536,102682,161663
48,2005,1,Andhra Pradesh,Krishna,61963,55960,28662,27334,13496,26984,104121,110278
48,2006,1,Andhra Pradesh,Krishna,54914,49752,28860,24042,13925,26468,97699,100262
48,2007,1,Andhra Pradesh,Krishna,54980,52669,28362,23667,15635,17144,98977,93480
48,2008,1,Andhra Pradesh,Krishna,58760,59965,25464,28265,18179,18622,102403,106852
48,2009,1,Andhra Pradesh,Krishna,54711,62409,27261,31753,11696,22906,93669,117069
48,2010,1,Andhra Pradesh,Krishna,67405,69517,39734,30981,21386,16014,128525,116512
48,2011,1,Andhra Pradesh,Krishna,61504,60190,33510,29387,6653,13299,101667,102876
48,2012,1,Andhra Pradesh,Krishna,66449,53583,32267,26381,12200,10352,110916,90316
48,2013,1,Andhra Pradesh,Krishna,74183,89659,26942,36886,9406,17740,110531,144285
48,2014,1,Andhra Pradesh,Krishna,58602,69586,24395,31688,13223,16274,96220,117548
48,2015,1,Andhra Pradesh,Krishna,59516,39489,25269,21340,9811,10589,94596,71418
49,2005,1,Andhra Pradesh,Guntur,62323,98235,37676,42883,10281,23021,110280,164139
49,2006,1,Andhra Pradesh,Guntur,71060,94092,45566,47236,12217,21183,128843,162511
49,2007,1,Andhra Pradesh,Guntur,74448,107543,43979,48511,12286,30656,130712,186710
49,2008,1,Andhra Pradesh,Guntur,82192,109266,52662,57685,23121,27906,157975,194857
49,2009,1,Andhra Pradesh,Guntur,70481,128621,58509,70297,12424,36095,141415,235013
49,2010,1,Andhra Pradesh,Guntur,93435,123296,82008,56433,21606,26564,197049,206293
49,2011,1,Andhra Pradesh,Guntur,92852,128361,65760,61854,7161,22356,165773,212572
49,2012,1,Andhra Pradesh,Guntur,71970,101668,36325,42208,6944,12124,115238,156000
49,2013,1,Andhra Pradesh,Guntur,91957,126835,41649,49824,4551,13091,138158,189751
49,2014,1,Andhra Pradesh,Guntur,66005,143587,27506,60802,9040,18333,102550,222721
49,2015,1,Andhra Pradesh,Guntur,84524,85684,40494,51167,9430,13119,134448,149971
50,2005,1,Andhra Pradesh,S.P.S. Nellore,19826,68262,11095,31849,3253,12675,34173,112786
50,2006,1,Andhra Pradesh,S.P.S. Nellore,31077,65570,12973,33058,4037,11130,48087,109758
50,2007,1,Andhra Pradesh,S.P.S. Nellore,26742,68723,15125,29881,4907,17413,46773,116017
50,2008,1,Andhra Pradesh,S.P.S. Nellore,28384,81189,19032,39763,6105,16945,53521,137897
50,2009,1,Andhra Pradesh,S.P.S. Nellore,31852,96246,20418,42540,5549,24332,57819,163118
50,2010,1,Andhra Pradesh,S.P.S. Nellore,32267,89747,25238,42362,5526,19474,63030,151583
50,2011,1,Andhra Pradesh,S.P.S. Nellore,34149,88243,22932,40749,4185,15692,61266,144684
50,2012,1,Andhra Pradesh,S.P.S. Nellore,31868,75850,11672,27907,3536,10916,47076,114673
50,2013,1,Andhra Pradesh,S.P.S. Nellore,30141,84901,11687,31182,2648,11756,44476,127839
50,2014,1,Andhra Pradesh,S.P.S. Nellore,30061,90300,8507,35164,5671,14655,44238,140119
50,2015,1,Andhra Pradesh,S.P.S. Nellore,32609,101584,14118,41283,2510,15054,49237,157921
51,2005,1,Andhra Pradesh,Kurnool,47509,54336,35842,32207,11419,14235,94770,100779
51,2006,1,Andhra Pradesh,Kurnool,49246,43194,39328,27093,9562,9426,98136,79713
51,2007,1,Andhra Pradesh,Kurnool,54428,47536,39451,27612,13141,18978,107020,94126
51,2008,1,Andhra Pradesh,Kurnool,53752,58470,46217,36678,19540,15826,119509,110974
51,2009,1,Andhra Pradesh,Kurnool,59884,64175,49877,42852,17138,22175,126899,129203
51,2010,1,Andhra Pradesh,Kurnool,70707,56482,67285,34166,18740,16195,156732,106843
51,2011,1,Andhra Pradesh,Kurnool,71323,61168,58436,43508,8389,13575,138148,118250
51,2012,1,Andhra Pradesh,Kurnool,54856,56638,34271,35043,9819,9029,98946,100710
51,2013,1,Andhra Pradesh,Kurnool,78018,78078,39805,38987,9741,13197,127564,130263
51,2014,1,Andhra Pradesh,Kurnool,80087,81351,47768,41002,14045,11408,141899,133761
51,2015,1,Andhra Pradesh,Kurnool,76141,58974,49004,40504,9943,10341,135087,109819
52,2005,1,Andhra Pradesh,Ananthapur,16235,18497,15901,12209,7508,8584,39644,39290
52,2006,1,Andhra Pradesh,Ananthapur,16102,16397,13945,9295,5829,8724,35876,34416
52,2007,1,Andhra Pradesh,Ananthapur,23438,20004,15252,9568,6769,10358,45459,39930
52,2008,1,Andhra Pradesh,Ananthapur,23450,19332,23143,10560,11467,9481,58060,39373
52,2009,1,Andhra Pradesh,Ananthapur,30720,23731,24293,14319,12713,13651,67725,51701
52,2010,1,Andhra Pradesh,Ananthapur,32409,28296,27262,15218,14758,11153,74429,54667
52,2011,1,Andhra Pradesh,Ananthapur,31935,27748,23240,20969,5599,11186,60774,59903
52,2012,1,Andhra Pradesh,Ananthapur,28881,23936,16307,12677,3143,4713,48331,41326
52,2013,1,Andhra Pradesh,Ananthapur,23972,21751,12125,10990,5455,5103,41552,37844
52,2014,1,Andhra Pradesh,Ananthapur,21496,23930,10129,12269,5998,3646,37623,39845
52,2015,1,Andhra Pradesh,Ananthapur,24954,22996,12282,14132,6471,4981,43707,42109
53,2005,1,Andhra Pradesh,Kadapa YSR,13098,16767,9379,10413,3132,3666,25609,30846
53,2006,1,Andhra Pradesh,Kadapa YSR,13498,12910,7003,8508,2660,4104,23161,25522
53,2007,1,Andhra Pradesh,Kadapa YSR,14957,16805,8042,9181,5202,8584,28201,34570
53,2008,1,Andhra Pradesh,Kadapa YSR,20020,18786,19790,13464,8585,11549,48395,43799
53,2009,1,Andhra Pradesh,Kadapa YSR,18126,22131,16938,14799,6084,13139,41148,50069
53,2010,1,Andhra Pradesh,Kadapa YSR,19510,24765,21202,13963,8527,9532,49239,48260
53,2011,1,Andhra Pradesh,Kadapa YSR,20246,25494,17678,18672,3960,11805,41884,55971
53,2012,1,Andhra Pradesh,Kadapa YSR,16276,21521,10849,8492,3696,6583,30821,36596
53,2013,1,Andhra Pradesh,Kadapa YSR,21686,25000,10548,12826,2254,5382,34488,43208
